kind	lisp_name	c_name	source.path	source.line	arity.min	arity.max	arity.raw_min	arity.raw_max	opcode
symbol	drag-n-drop	Qdrag_n_drop	src/keyboard.c	11729					-
symbol	drag-source	Qdrag_source	src/xdisp.c	33157					-
symbol	drag-with-header-line	Qdrag_with_header_line	src/xdisp.c	33160					-
symbol	drag-with-mode-line	Qdrag_with_mode_line	src/xdisp.c	33159					-
symbol	drag-with-tab-line	Qdrag_with_tab_line	src/xdisp.c	33161					-
symbol	dragging	Qdragging	src/xdisp.c	33155					-
symbol	dropping	Qdropping	src/xdisp.c	33156					-
symbol	dump-emacs-portable--sort-predicate	Qdump_emacs_portable__sort_predicate	src/pdumper_write.c	3766					-
symbol	dump-emacs-portable--sort-predicate-copied	Qdump_emacs_portable__sort_predicate_copied	src/pdumper_write.c	3768					-
symbol	dumped-with-pdumper	Qdumped_with_pdumper	src/pdumper_write.c	3770					-
symbol	echo-area-clear-hook	Qecho_area_clear_hook	src/keyboard.c	12299					-
symbol	echo-keystrokes	Qecho_keystrokes	src/keyboard.c	11841					-
symbol	edge-detection	Qedge_detection	src/image.c	12388					-
symbol	egid	Qegid	src/process.c	7646					-
symbol	eight-bit	Qeight_bit	src/charset.c	2361					-
symbol	elt	Qelt	src/data.c	3768					-
symbol	em	Qem	src/image.c	12395					-
symbol	emacs	Qemacs	src/charset.c	2360					-
symbol	emacs-mule	Qemacs_mule	src/coding.c	11792					-
symbol	emboss	Qemboss	src/image.c	12387					-
symbol	emoji	Qemoji	src/font.c	6106					-
symbol	empty-box	Qempty_box	src/xdisp.c	33899					-
symbol	empty-line	Qempty_line	src/fringe.c	1757					-
symbol	enable-recursive-minibuffers	Qenable_recursive_minibuffers	src/callint.c	841					-
symbol	encode-time	Qencode_time	src/timefns.c	2055					-
symbol	encoded	Qencoded	src/keyboard.c	11879					-
symbol	end-of-buffer	Qend_of_buffer	src/data.c	3722					-
symbol	end-of-file	Qend_of_file	src/data.c	3719					-
symbol	end-scroll	Qend_scroll	src/keyboard.c	11791					-
symbol	end-session	Qend_session	src/keyboard.c	11738					-
symbol	eq	Qeq	src/fns.c	6588					-
symbol	eql	Qeql	src/fns.c	6589					-
symbol	equal	Qequal	src/fns.c	6590					-
symbol	error	Qerror	src/data.c	3700					-
symbol	error-conditions	Qerror_conditions	src/data.c	3696					-
symbol	error-message	Qerror_message	src/data.c	3697					-
symbol	escape-glyph	Qescape_glyph	src/xdisp.c	33112					-
symbol	etime	Qetime	src/process.c	7676					-
symbol	euid	Qeuid	src/process.c	7645					-
symbol	eval	Qeval	src/xdisp.c	33065					-
symbol	eval-buffer-list	Qeval_buffer_list	src/lread.c	5433					-
symbol	evaporate	Qevaporate	src/buffer.c	5227					-
symbol	even	Qeven	src/process.c	7605					-
symbol	event-kind	Qevent_kind	src/keyboard.c	11802					-
symbol	event-symbol-element-mask	Qevent_symbol_element_mask	src/keyboard.c	11810					-
symbol	event-symbol-elements	Qevent_symbol_elements	src/keyboard.c	11803					-
symbol	excessive-lisp-nesting	Qexcessive_lisp_nesting	src/data.c	3729					-
symbol	excessive-variable-binding	Qexcessive_variable_binding	src/data.c	3728					-
symbol	excl	Qexcl	src/fileio.c	6490					-
symbol	exit	Qexit	src/eval.c	3884					-
symbol	expand-abbrev	Qexpand_abbrev	src/cmds.c	512					-
symbol	expand-file-name	Qexpand_file_name	src/fileio.c	6433					-
symbol	explicit-name	Qexplicit_name	src/frame.c	6184					-
symbol	extend	Qextend	src/kqueue.c	537					-
symbol	extension-data	Qextension_data	src/image.c	12364					-
symbol	external-border-size	Qexternal_border_size	src/frame.c	6254					-
symbol	external-debugging-output	Qexternal_debugging_output	src/print.c	2748					-
symbol	extra-bold	Qextra_bold	src/xfaces.c	7292					-
symbol	extra-light	Qextra_light	src/xfaces.c	7284					-
symbol	face	Qface	src/textprop.c	2446					-
symbol	face	Qface	src/xfaces.c	7235					-
symbol	face-alias	Qface_alias	src/xfaces.c	7318					-
symbol	face-no-inherit	Qface_no_inherit	src/xfaces.c	7238					-
symbol	face-remapping-alist	Qface_remapping_alist	src/xfaces.c	7507					-
symbol	face-set-after-frame-default	Qface_set_after_frame_default	src/frame.c	6230					-
symbol	failed	Qfailed	src/process.c	7580					-
symbol	false	Qfalse	src/sqlite.c	899					-
symbol	fboundp	Qfboundp	src/data.c	3751					-
symbol	features	Qfeatures	src/fns.c	6667					-
symbol	field	Qfield	src/editfns.c	4596					-
symbol	file-accessible-directory-p	Qfile_accessible_directory_p	src/fileio.c	6456					-
symbol	file-acl	Qfile_acl	src/fileio.c	6463					-
symbol	file-already-exists	Qfile_already_exists	src/fileio.c	6483					-
symbol	file-attributes	Qfile_attributes	src/dired.c	1115					-
symbol	file-attributes-lessp	Qfile_attributes_lessp	src/dired.c	1116					-
symbol	file-date-error	Qfile_date_error	src/fileio.c	6484					-
symbol	file-directory-p	Qfile_directory_p	src/fileio.c	6454					-
symbol	file-error	Qfile_error	src/fileio.c	6482					-
symbol	file-executable-p	Qfile_executable_p	src/fileio.c	6449					-
symbol	file-exists-p	Qfile_exists_p	src/fileio.c	6448					-
symbol	file-locked-p	Qfile_locked_p	src/filelock.c	802					-
symbol	file-missing	Qfile_missing	src/fileio.c	6485					-
symbol	file-modes	Qfile_modes	src/fileio.c	6457					-
symbol	file-name-all-completions	Qfile_name_all_completions	src/dired.c	1114					-
symbol	file-name-as-directory	Qfile_name_as_directory	src/fileio.c	6439					-
symbol	file-name-case-insensitive-p	Qfile_name_case_insensitive_p	src/fileio.c	6444					-
symbol	file-name-completion	Qfile_name_completion	src/dired.c	1113					-
symbol	file-name-directory	Qfile_name_directory	src/fileio.c	6436					-
symbol	file-name-handler-alist	Qfile_name_handler_alist	src/emacs.c	3185					-
symbol	file-name-history	Qfile_name_history	src/fileio.c	6479					-
symbol	file-name-nondirectory	Qfile_name_nondirectory	src/fileio.c	6437					-
symbol	file-newer-than-file-p	Qfile_newer_than_file_p	src/fileio.c	6465					-
symbol	file-notify	Qfile_notify	src/keyboard.c	11755					-
symbol	file-notify-error	Qfile_notify_error	src/fileio.c	6488					-
symbol	file-offset	Qfile_offset	src/fileio.c	6487					-
symbol	file-readable-p	Qfile_readable_p	src/fileio.c	6450					-
symbol	file-regular-p	Qfile_regular_p	src/fileio.c	6455					-
symbol	file-selinux-context	Qfile_selinux_context	src/fileio.c	6461					-
symbol	file-symlink-p	Qfile_symlink_p	src/fileio.c	6452					-
symbol	file-system-info	Qfile_system_info	src/fileio.c	6470					-
symbol	file-writable-p	Qfile_writable_p	src/fileio.c	6451					-
symbol	filenamep	Qfilenamep	src/coding.c	11861					-
symbol	fill-column-indicator	Qfill_column_indicator	src/xdisp.c	33109					-
symbol	finalizer	Qfinalizer	src/data.c	3865					-
symbol	find-file-literally-line-length	Qfind_file_literally_line_length	src/fileio.c	6460					-
symbol	first-change-hook	Qfirst_change_hook	src/buffer.c	5235					-
symbol	fixnum	Qfixnum	src/data.c	3858					-
symbol	fixnump	Qfixnump	src/data.c	3734					-
symbol	flat-button	Qflat_button	src/xfaces.c	7281					-
symbol	float	Qfloat	src/data.c	3869					-
symbol	float-output-format	Qfloat_output_format	src/print.c	2784					-
symbol	floatp	Qfloatp	src/data.c	3753					-
symbol	floats	Qfloats	src/alloc.c	5628					-
symbol	floor	Qfloor	src/window.c	8553					-
symbol	focus-in	Qfocus_in	src/keyboard.c	11861					-
symbol	focus-out	Qfocus_out	src/keyboard.c	11862					-
symbol	font	Qfont	src/textprop.c	2445					-
symbol	font-backend	Qfont_backend	src/frame.c	6291					-
symbol	font-driver-superseded-by	Qfont_driver_superseded_by	src/font.c	6141					-
symbol	font-entity	Qfont_entity	src/data.c	3892					-
symbol	font-extra-type	Qfont_extra_type	src/font.c	6140					-
symbol	font-lock-dont-widen	Qfont_lock_dont_widen	src/xdisp.c	33088					-
symbol	font-lock-extra-managed-props	Qfont_lock_extra_managed_props	src/buffer.c	6181					-
symbol	font-lock-face	Qfont_lock_face	src/keymap.c	3441					-
symbol	font-lock-fontify-region	Qfont_lock_fontify_region	src/buffer.c	6182					-
symbol	font-object	Qfont_object	src/data.c	3893					-
symbol	font-spec	Qfont_spec	src/data.c	3891					-
symbol	fontification-functions	Qfontification_functions	src/xdisp.c	33087					-
symbol	fontified	Qfontified	src/xdisp.c	33086					-
symbol	fontset	Qfontset	src/fontset.c	2145					-
symbol	fontset-info	Qfontset_info	src/fontset.c	2147					-
symbol	foreground-color	Qforeground_color	src/xfaces.c	7305					-
symbol	format-annotate-function	Qformat_annotate_function	src/fileio.c	6519					-
symbol	format-decode	Qformat_decode	src/fileio.c	6518					-
symbol	fraction	Qfraction	src/buffer.c	5252					-
symbol	frame	Qframe	src/data.c	3881					-
symbol	frame-edges	Qframe_edges	src/frame.c	6248					-
symbol	frame-live-p	Qframe_live_p	src/frame.c	6180					-
symbol	frame-monitor-attributes	Qframe_monitor_attributes	src/frame.c	6182					-
symbol	frame-set-background-mode	Qframe_set_background_mode	src/xfaces.c	7245					-
symbol	frame-windows-min-size	Qframe_windows_min_size	src/frame.c	6181					-
symbol	framep	Qframep	src/frame.c	6179					-
symbol	frames	Qframes	src/frame.c	6245					-
symbol	freetype	Qfreetype	src/ftfont.c	3172					-
symbol	freetypehb	Qfreetypehb	src/ftfont.c	3174					-
symbol	fringe	Qfringe	src/xfaces.c	7324					-
symbol	from--tty-menu-p	Qfrom__tty_menu_p	src/fns.c	6799					-
symbol	front-sticky	Qfront_sticky	src/textprop.c	2452					-
symbol	ftcr	Qftcr	src/ftcrfont.c	753					-
symbol	ftcrhb	Qftcrhb	src/ftcrfont.c	755					-
symbol	full	Qfull	src/sqlite.c	883					-
symbol	fullboth	Qfullboth	src/frame.c	6234					-
symbol	fullheight	Qfullheight	src/frame.c	6233					-
symbol	fullscreen	Qfullscreen	src/frame.c	6292					-
symbol	fullwidth	Qfullwidth	src/frame.c	6232					-
symbol	funcall	Qfuncall	src/fns.c	6671					-
symbol	funcall-interactively	Qfuncall_interactively	src/callint.c	839					-
symbol	function	Qfunction	src/lread.c	5430					-
symbol	function-documentation	Qfunction_documentation	src/doc.c	679					-
symbol	function-history	Qfunction_history	src/data.c	3907					-
symbol	function-key	Qfunction_key	src/keyboard.c	11724					-
symbol	functionp	Qfunctionp	src/eval.c	4058					-
symbol	fundamental-mode	Qfundamental_mode	src/buffer.c	5057					-
symbol	gc-cons-percentage	Qgc_cons_percentage	src/alloc.c	5636					-
symbol	gc-cons-threshold	Qgc_cons_threshold	src/alloc.c	5637					-
symbol	gdiplus	Qgdiplus	src/image.c	12530					-
symbol	gdk-pixbuf	Qgdk_pixbuf	src/image.c	12499					-
symbol	geometry	Qgeometry	src/frame.c	6202					-
symbol	get-buffer-window-list	Qget_buffer_window_list	src/fileio.c	6717					-
symbol	get-emacs-mule-file-char	Qget_emacs_mule_file_char	src/lread.c	5412					-
symbol	get-file-buffer	Qget_file_buffer	src/buffer.c	5231					-
symbol	get-file-char	Qget_file_char	src/lread.c	5408					-
symbol	get-mru-window	Qget_mru_window	src/window.c	8548					-
symbol	get-scratch-buffer-create	Qget_scratch_buffer_create	src/buffer.c	5239					-
symbol	gif	Qgif	src/image.c	12469					-
symbol	gio	Qgio	src/image.c	12502					-
symbol	glib	Qglib	src/image.c	12500					-
symbol	global-mark-ring	Qglobal_mark_ring	src/editfns.c	4559					-
symbol	global-mark-ring-max	Qglobal_mark_ring_max	src/editfns.c	4564					-
symbol	glyphless-char	Qglyphless_char	src/xdisp.c	33895					-
symbol	glyphless-char-display	Qglyphless_char_display	src/xdisp.c	33911					-
symbol	gnutls-anon	Qgnutls_anon	src/gnutls.c	3008					-
symbol	gnutls-code	Qgnutls_code	src/gnutls.c	3007					-
symbol	gnutls-digest-algorithm	Qgnutls_type_digest_algorithm	src/gnutls.c	3059					-
symbol	gnutls-e-again	Qgnutls_e_again	src/gnutls.c	3065					-
symbol	gnutls-e-interrupted	Qgnutls_e_interrupted	src/gnutls.c	3061					-
symbol	gnutls-e-invalid-session	Qgnutls_e_invalid_session	src/gnutls.c	3069					-
symbol	gnutls-e-not-ready-for-handshake	Qgnutls_e_not_ready_for_handshake	src/gnutls.c	3073					-
symbol	gnutls-mac-algorithm	Qgnutls_type_mac_algorithm	src/gnutls.c	3058					-
symbol	gnutls-symmetric-cipher	Qgnutls_type_cipher	src/gnutls.c	3057					-
symbol	gnutls-x509pki	Qgnutls_x509pki	src/gnutls.c	3009					-
symbol	gobject	Qgobject	src/image.c	12504					-
symbol	grave	Qgrave	src/doc.c	680					-
symbol	group	Qgroup	src/process.c	7648					-
symbol	grow-only	Qgrow_only	src/xdisp.c	33138					-
symbol	gui-set-selection	Qgui_set_selection	src/keyboard.c	11822					-
symbol	gui_figure_window_size	Qgui_figure_window_size	src/frame.c	6269					-
symbol	haiku	Qhaiku	src/frame.c	6218					-
symbol	hand	Qhand	src/xdisp.c	33151					-
symbol	handle	Qhandle	src/keyboard.c	11785					-
symbol	handle-select-window	Qhandle_select_window	src/keyboard.c	11830					-
symbol	handle-shift-selection	Qhandle_shift_selection	src/callint.c	837					-
symbol	handle-switch-frame	Qhandle_switch_frame	src/keyboard.c	11829					-
symbol	hash-table	Qhash_table	src/data.c	3887					-
symbol	hash-table	Qhash_table	src/lread.c	5445					-
symbol	hash-table-p	Qhash_table_p	src/fns.c	6587					-
symbol	hash-table-test	Qhash_table_test	src/fns.c	6599					-
symbol	hbar	Qhbar	src/xdisp.c	33146					-
symbol	header-line	Qheader_line	src/xfaces.c	7326					-
symbol	header-line-format	Qheader_line_format	src/window.c	8557					-
symbol	heap	Qheap	src/alloc.c	5633					-
symbol	heavy	Qheavy	src/xfaces.c	7294					-
symbol	heic	Qheic	src/image.c	12517					-
symbol	height	Qheight	src/frame.c	6185					-
symbol	height-only	Qheight_only	src/frame.c	6330					-
symbol	help--append-keystrokes-help	Qhelp__append_keystrokes_help	src/keyboard.c	11839					-
symbol	help--describe-map-tree	Qhelp__describe_map_tree	src/keymap.c	3335					-
symbol	help-echo	Qhelp_echo	src/keyboard.c	11691					-
symbol	help-echo-inhibit-substitution	Qhelp_echo_inhibit_substitution	src/keyboard.c	11692					-
symbol	help-form-show	Qhelp_form_show	src/keyboard.c	11835					-
symbol	help-key-binding	Qhelp_key_binding	src/keyboard.c	11837					-
symbol	help-key-binding	Qhelp_key_binding	src/keymap.c	3442					-
symbol	heuristic	Qheuristic	src/image.c	12389					-
symbol	hex-code	Qhex_code	src/xdisp.c	33898					-
symbol	hide	Qhide	src/menu.c	1612					-
symbol	hl-line-sticky-flag	Qhl_line_sticky_flag	src/buffer.c	6186					-
symbol	hl-line-unhighlight	Qhl_line_unhighlight	src/buffer.c	6187					-
symbol	hollow	Qhollow	src/xdisp.c	33148					-
symbol	hollow-small	Qhollow_small	src/fringe.c	1759					-
symbol	horizontal-handle	Qhorizontal_handle	src/keyboard.c	11794					-
symbol	horizontal-scroll-bar	Qhorizontal_scroll_bar	src/buffer.c	5250					-
symbol	horizontal-scroll-bars	Qhorizontal_scroll_bars	src/frame.c	6293					-
symbol	hw	Qhw	src/process.c	7607					-
symbol	icon	Qicon	src/frame.c	6186					-
symbol	icon-left	Qicon_left	src/frame.c	6203					-
symbol	icon-name	Qicon_name	src/frame.c	6294					-
symbol	icon-top	Qicon_top	src/frame.c	6204					-
symbol	icon-type	Qicon_type	src/frame.c	6295					-
symbol	iconify-frame	Qiconify_frame	src/keyboard.c	11865					-
symbol	iconify-top-level	Qiconify_top_level	src/frame.c	6333					-
symbol	identity	Qidentity	src/casefiddle.c	697					-
symbol	if	Qif	src/callint.c	830					-
symbol	if-regular	Qif_regular	src/fileio.c	6787					-
symbol	ignore	Qignore	src/buffer.c	6184					-
symbol	ignore-self-insert	Qignore_self_insert	src/keymap.c	3411					-
symbol	ignored	Qignored	src/coding.c	11858					-
symbol	image	Qimage	src/xdisp.c	33121					-
symbol	imagemagick	Qimagemagick	src/image.c	12488					-
symbol	inhibit-changing-match-data	Qinhibit_changing_match_data	src/search.c	3413					-
symbol	inhibit-debugger	Qinhibit_debugger	src/eval.c	3879					-
symbol	inhibit-double-buffering	Qinhibit_double_buffering	src/frame.c	6321					-
symbol	inhibit-eval-during-redisplay	Qinhibit_eval_during_redisplay	src/xdisp.c	33139					-
symbol	inhibit-file-name-operation	Qinhibit_file_name_operation	src/lread.c	5428					-
symbol	inhibit-free-realized-faces	Qinhibit_free_realized_faces	src/xdisp.c	33163					-
symbol	inhibit-menubar-update	Qinhibit_menubar_update	src/xdisp.c	33136					-
symbol	inhibit-modification-hooks	Qinhibit_modification_hooks	src/insdel.c	2174					-
symbol	inhibit-point-motion-hooks	Qinhibit_point_motion_hooks	src/xdisp.c	33064					-
symbol	inhibit-quit	Qinhibit_quit	src/eval.c	3877					-
symbol	inhibit-read-only	Qinhibit_read_only	src/undo.c	228					-
symbol	inhibit-redisplay	Qinhibit_redisplay	src/xdisp.c	33015					-
symbol	inhibited-interaction	Qinhibited_interaction	src/data.c	3726					-
symbol	inner-edges	Qinner_edges	src/frame.c	6253					-
symbol	input-method-exit-on-first-char	Qinput_method_exit_on_first_char	src/keyboard.c	11832					-
symbol	input-method-use-echo-area	Qinput_method_use_echo_area	src/keyboard.c	11833					-
symbol	insert-behind-hooks	Qinsert_behind_hooks	src/buffer.c	5230					-
symbol	insert-file-contents	Qinsert_file_contents	src/fileio.c	6466					-
symbol	insert-in-front-hooks	Qinsert_in_front_hooks	src/buffer.c	5229					-
symbol	inserted-chars	Qinserted_chars	src/fileio.c	6491					-
symbol	insufficient-source	Qinsufficient_source	src/coding.c	11850					-
symbol	intangible	Qintangible	src/textprop.c	2449					-
symbol	integer	Qinteger	src/data.c	3857					-
symbol	integer-or-marker-p	Qinteger_or_marker_p	src/data.c	3750					-
symbol	integerp	Qintegerp	src/data.c	3735					-
symbol	interactive	Qinteractive	src/eval.c	3886					-
symbol	interactive-args	Qinteractive_args	src/callint.c	911					-
symbol	interactive-form	Qinteractive_form	src/data.c	3905					-
symbol	interactive-p	Qinteractive_p	src/bytecode.c	1786					-
symbol	internal--syntax-propertize	Qinternal__syntax_propertize	src/syntax.c	3735					-
symbol	internal-auto-fill	Qinternal_auto_fill	src/cmds.c	506					-
symbol	internal-border	Qinternal_border	src/xfaces.c	7339					-
symbol	internal-border-width	Qinternal_border_width	src/frame.c	6297					-
symbol	internal-default-interrupt-process	Qinternal_default_interrupt_process	src/process.c	7742					-
symbol	internal-default-process-filter	Qinternal_default_process_filter	src/process.c	7668					-
symbol	internal-default-process-sentinel	Qinternal_default_process_sentinel	src/process.c	7666					-
symbol	internal-default-signal-process	Qinternal_default_signal_process	src/process.c	7746					-
symbol	internal-echo-keystrokes-prefix	Qinternal_echo_keystrokes_prefix	src/keyboard.c	11908					-
symbol	internal-when-entered-debugger	Qinternal_when_entered_debugger	src/eval.c	3982					-
symbol	interpreted-function	Qinterpreted_function	src/data.c	3879					-
symbol	interrupt-process-functions	Qinterrupt_process_functions	src/process.c	7744					-
symbol	interrupted	Qinterrupted	src/coding.c	11852					-
symbol	intervals	Qintervals	src/alloc.c	5629					-
symbol	invalid-function	Qinvalid_function	src/data.c	3716					-
symbol	invalid-read-syntax	Qinvalid_read_syntax	src/data.c	3714					-
symbol	invalid-regexp	Qinvalid_regexp	src/search.c	3383					-
symbol	invalid-source	Qinvalid_source	src/coding.c	11851					-
symbol	invisible	Qinvisible	src/textprop.c	2448					-
symbol	ipv4	Qipv4	src/process.c	7583					-
symbol	ipv6	Qipv6	src/process.c	7585					-
symbol	isdir	Qisdir	src/inotify.c	498					-
symbol	iso-2022	Qiso_2022	src/coding.c	11759					-
symbol	iso-8859-1	Qiso_8859_1	src/charset.c	2362					-
symbol	iso10646-1	Qiso10646_1	src/font.c	6104					-
symbol	iso8859-1	Qiso8859_1	src/font.c	6103					-
symbol	italic	Qitalic	src/xfaces.c	7298					-
symbol	iv-auto	Qiv_auto	src/fns.c	6630					-
symbol	ja	Qja	src/font.c	6131					-
symbol	jit-lock-chunk-size	Qjit_lock_chunk_size	src/tree-sitter.c	1900					-
symbol	jpeg	Qjpeg	src/image.c	12459					-
symbol	json-end-of-file	Qjson_end_of_file	src/json.c	1764					-
symbol	json-error	Qjson_error	src/json.c	1761					-
symbol	json-escape-sequence-error	Qjson_escape_sequence_error	src/json.c	1770					-
symbol	json-invalid-surrogate-error	Qjson_invalid_surrogate_error	src/json.c	1768					-
symbol	json-number-out-of-range-error	Qjson_number_out_of_range	src/json.c	1769					-
symbol	json-object-too-deep	Qjson_object_too_deep	src/json.c	1766					-
symbol	json-out-of-memory	Qjson_out_of_memory	src/json.c	1762					-
symbol	json-parse-error	Qjson_parse_error	src/json.c	1763					-
symbol	json-parse-string	Qjson_parse_string	src/json.c	1794					-
symbol	json-serialize	Qjson_serialize	src/json.c	1793					-
symbol	json-trailing-content	Qjson_trailing_content	src/json.c	1765					-
symbol	json-utf8-decode-error	Qjson_utf8_decode_error	src/json.c	1767					-
symbol	json-value-p	Qjson_value_p	src/json.c	1759					-
symbol	kbd-macro-termination-hook	Qkbd_macro_termination_hook	src/macros.c	417					-
symbol	keep-ratio	Qkeep_ratio	src/frame.c	6328					-
symbol	key	Qkey	src/fns.c	6597					-
symbol	key-and-value	Qkey_and_value	src/fns.c	6601					-
symbol	key-or-value	Qkey_or_value	src/fns.c	6600					-
symbol	key-parse	Qkey_parse	src/keymap.c	3477					-
symbol	key-valid-p	Qkey_valid_p	src/keymap.c	3478					-
symbol	keymap	Qkeymap	src/keymap.c	3334					-
symbol	keymap-canonicalize	Qkeymap_canonicalize	src/keymap.c	3337					-
symbol	keymapp	Qkeymapp	src/keymap.c	3427					-
symbol	kill-buffer--possibly-save	Qkill_buffer__possibly_save	src/buffer.c	6178					-
symbol	kill-buffer-hook	Qkill_buffer_hook	src/buffer.c	5064					-
symbol	kill-buffer-query-functions	Qkill_buffer_query_functions	src/buffer.c	5238					-
symbol	kill-emacs	Qkill_emacs	src/emacs.c	3187					-
symbol	kill-emacs-hook	Qkill_emacs_hook	src/emacs.c	3188					-
symbol	kill-forward-chars	Qkill_forward_chars	src/cmds.c	507					-
symbol	ko	Qko	src/font.c	6132					-
symbol	lambda	Qlambda	src/data.c	3695					-
symbol	language-change	Qlanguage_change	src/keyboard.c	11737					-
symbol	laplace	Qlaplace	src/image.c	12386					-
symbol	last-arrow-position	Qlast_arrow_position	src/xdisp.c	33169					-
symbol	last-arrow-string	Qlast_arrow_string	src/xdisp.c	33170					-
symbol	last-nonmenu-event	Qlast_nonmenu_event	src/process.c	7637					-
symbol	last-selected-window	Qlast_selected_window	src/buffer.c	5975					-
symbol	latin	Qlatin	src/fontset.c	2151					-
symbol	left	Qleft	src/buffer.c	5221					-
symbol	left	Qleft	src/keyboard.c	11796					-
symbol	left-edge	Qleft_edge	src/keyboard.c	11848					-
symbol	left-fringe	Qleft_fringe	src/frame.c	6298					-
symbol	left-fringe-help	Qleft_fringe_help	src/frame.c	6299					-
symbol	left-margin	Qleft_margin	src/xdisp.c	33076					-
symbol	left-only	Qleft_only	src/frame.c	6331					-
symbol	left-to-right	Qleft_to_right	src/xdisp.c	33217					-
symbol	leftmost	Qleftmost	src/keyboard.c	11798					-
symbol	let	Qlet	src/callint.c	829					-
symbol	let*	Qletx	src/callint.c	832					-
symbol	lexical-binding	Qlexical_binding	src/lread.c	5380					-
symbol	libgif-version	Qlibgif_version	src/image.c	12426					-
symbol	libjpeg-version	Qlibjpeg_version	src/image.c	12436					-
symbol	libpng-version	Qlibpng_version	src/image.c	12418					-
symbol	light	Qlight	src/xfaces.c	7286					-
symbol	line	Qline	src/xfaces.c	7274					-
symbol	line-height	Qline_height	src/xdisp.c	33079					-
symbol	line-number	Qline_number	src/xdisp.c	33101					-
symbol	line-number-current-line	Qline_number_current_line	src/xdisp.c	33102					-
symbol	line-number-major-tick	Qline_number_major_tick	src/xdisp.c	33103					-
symbol	line-number-minor-tick	Qline_number_minor_tick	src/xdisp.c	33104					-
symbol	line-prefix	Qline_prefix	src/xdisp.c	33733					-
symbol	line-spacing	Qline_spacing	src/frame.c	6300					-
symbol	link	Qlink	src/kqueue.c	539					-
symbol	lisp-directory	Qlisp_directory	src/doc.c	677					-
symbol	list	Qlist	src/callint.c	828					-
symbol	list-or-vector-p	Qlist_or_vector_p	src/fns.c	6673					-
symbol	list-system-processes	Qlist_system_processes	src/process.c	7566					-
symbol	listen	Qlisten	src/process.c	7581					-
symbol	listp	Qlistp	src/data.c	3731					-
symbol	little	Qlittle	src/coding.c	11772					-
symbol	load	Qload	src/lread.c	5431					-
symbol	load-file-name	Qload_file_name	src/lread.c	5432					-
symbol	load-force-doc-strings	Qload_force_doc_strings	src/lread.c	5414					-
symbol	load-in-progress	Qload_in_progress	src/lread.c	5255					-
symbol	load-time	Qload_time	src/pdumper_write.c	3771					-
symbol	local	Qlocal	src/process.c	7582					-
symbol	local-map	Qlocal_map	src/textprop.c	2451					-
symbol	lock-file	Qlock_file	src/filelock.c	800					-
symbol	long	Qlong	src/xdisp.c	33239					-
symbol	lowercase	Qlowercase	src/casefiddle.c	699					-
symbol	lread--unescaped-character-literals	Qlread_unescaped_character_literals	src/lread.c	5400					-
symbol	m	Qm	src/font.c	6125					-
symbol	mac	Qmac	src/coding.c	11751					-
symbol	macro	Qmacro	src/eval.c	3880					-
symbol	macroexp--dynvars	Qmacroexp__dynvars	src/lread.c	5462					-
symbol	majflt	Qmajflt	src/process.c	7657					-
symbol	make-cursor-line-fully-visible	Qmake_cursor_line_fully_visible	src/xdisp.c	33530					-
symbol	make-directory	Qmake_directory	src/fileio.c	6442					-
symbol	make-directory-internal	Qmake_directory_internal	src/fileio.c	6441					-
symbol	make-frame-visible	Qmake_frame_visible	src/keyboard.c	11866					-
symbol	make-invisible	Qmake_invisible	src/frame.c	6334					-
symbol	make-lock-file-name	Qmake_lock_file_name	src/filelock.c	803					-
symbol	make-process	Qmake_process	src/process.c	7565					-
symbol	make-symbolic-link	Qmake_symbolic_link	src/fileio.c	6447					-
symbol	make-window-start-visible	Qmake_window_start_visible	src/xdisp.c	33535					-
symbol	makunbound	Qmakunbound	src/data.c	4042					-
symbol	many	Qmany	src/data.c	3763					-
symbol	margin	Qmargin	src/xdisp.c	33074					-
symbol	mark-for-redisplay	Qmark_for_redisplay	src/window.c	8555					-
symbol	mark-inactive	Qmark_inactive	src/data.c	3725					-
symbol	marker	Qmarker	src/data.c	3863					-
symbol	markerp	Qmarkerp	src/data.c	3747					-
symbol	maximized	Qmaximized	src/frame.c	6235					-
symbol	md5	Qmd5	src/fns.c	6632					-
symbol	medium	Qmedium	src/xfaces.c	7288					-
symbol	memory-info	Qmemory_info	src/alloc.c	5623					-
symbol	menu	Qmenu	src/xfaces.c	7328					-
symbol	menu-bar	Qmenu_bar	src/keymap.c	3413					-
symbol	menu-bar-external	Qmenu_bar_external	src/frame.c	6256					-
symbol	menu-bar-lines	Qmenu_bar_lines	src/frame.c	6301					-
symbol	menu-bar-size	Qmenu_bar_size	src/frame.c	6257					-
symbol	menu-bar-update-hook	Qmenu_bar_update_hook	src/xdisp.c	33060					-
symbol	menu-enable	Qmenu_enable	src/keyboard.c	11734					-
symbol	menu-item	Qmenu_item	src/keymap.c	3429					-
symbol	message	Qmessage	src/process.c	7752					-
symbol	metadata	Qmetadata	src/minibuf.c	2299					-
symbol	min-height	Qmin_height	src/frame.c	6326					-
symbol	min-width	Qmin_width	src/frame.c	6325					-
symbol	minflt	Qminflt	src/process.c	7656					-
symbol	minibuffer	Qminibuffer	src/frame.c	6187					-
symbol	minibuffer-completing-file-name	Qminibuffer_completing_file_name	src/minibuf.c	2307					-
symbol	minibuffer-completion-table	Qminibuffer_completion_table	src/minibuf.c	2280					-
